Gene symbol	type1	type2	type3	type4	type5	type6	type7	type8
Gene27	1.15556263335508	0.176124039306547	0.182853459964703	0.179210251187409	0.18102668045945	1.85194440235966	0.19341160463641	0.180098345040403
Gene28	0.241413793291272	0.26031477668605	0.250301768453093	0.27094528107409	0.259149039975759	0.764303440824778	0.254513215446395	0.256074287934111
Gene29	0.564179672837604	0.578745537370364	0.552489284514477	0.57063678511592	0.574751555137014	0.368293912312484	0.574729619824155	0.573535815809146
Gene30	0.136544407841517	0.14355084100077	0.151687317386079	0.142174297462326	0.144232101882903	0.143223053643289	2.0470586997853	0.147460922996345
Gene31	0.33617375642566	0.333547584572192	0.344715869243808	1.7973185743203	0.33564305528098	0.329692955462303	0.227887843716926	0.342132228229998
Gene32	2.8208713047763	0.128186005837069	2.14867639311813	0.128434196746502	0.129855347254398	0.126374547515215	0.133962803033322	0.135721565183346
Gene33	0.250389201144867	0.225753576295628	0.225077107162087	0.235303163104789	2.47994180682291	0.246771864577322	0.235924707873602	0.237183369755607
Gene34	0.548592749431152	1.98805435391713	0.821625536619849	0.564591173628606	0.570950204942686	0.578379138549786	0.56895737380539	1.46179256192215
Gene35	2.02204118475238	0.216314552213036	0.232408578435882	0.218072726005573	3.94681484947931	0.224076554634562	0.217740607939278	0.21468194775448
Gene36	0.299506289845693	0.301631844565254	0.296426261628945	0.280542118931405	0.297042191393267	0.299761404614768	0.287694352363666	0.297631507083888
Gene37	2.51551107688147	0.268811093968479	0.259525130957532	3.03575399492229	0.259640533080814	1.21754089235959	0.236402602944971	0.261620571418695
Gene38	2.54145658589533	0.520464481761851	0.505801317477436	0.519295519748554	0.509724587658129	0.50567688950482	0.524646078197949	0.516795927648847
Gene39	0.257149815552262	0.239245138504225	0.238246478417275	0.255560601502116	0.459481650904803	0.794489769756231	0.259935866374977	0.492731423052459
Gene40	0.155260310540293	0.158675875835636	0.158597638524675	0.155870685950502	0.156056686269454	1.59984459729711	0.154076379490439	0.161500149879901
Gene41	0.365640542583959	0.368477907163043	1.47933250454182	1.26260943218041	1.72617032003342	0.360608771672342	0.376019959152519	1.38890502723288
Gene42	0.187413813740398	0.181665379861625	0.177589843485081	0.980077514262387	0.171671526210907	0.178729985401771	0.18457103014783	0.180313863408174
Gene43	0.402763137685958	0.386242478498703	0.390743330971845	0.40648308565347	4.16750852227519	0.393993127559807	0.384918948729714	0.687048045565057
Gene44	1.16434045715998	0.0942166780410948	0.0956424852110399	0.0907012204951741	0.552442358466992	0.0966404889797909	0.0921277800041043	0.0956733955934926
Gene45	0.189353580139411	0.188172468465324	0.581298699850988	2.05854855391669	1.35959155316519	0.175459727986537	0.183057495127637	0.190872450890385
Gene46	0.151006394715368	0.14760742731163	0.150222129646992	0.15191229901994	0.915127834635177	1.28212387158957	0.157119132908448	0.158127522281453
Gene47	0.142405875731357	2.10694376818406	0.146713877057403	0.568325796407042	0.153455340772637	0.142786673271307	0.142255025049242	0.147558791576079
Gene48	0.174518475367734	0.172635571729311	0.178865041032645	0.177554137825671	0.165466153960313	0.172119434159924	0.179520895446511	3.60942577943562
Gene49	0.36602897629796	0.362304519305919	1.40329218543175	0.363566506694897	0.360266565246679	0.36197892940618	0.359454024638373	1.49354513446998
Gene50	0.368119956949111	0.364268830181686	0.354352466805485	0.355154553206682	0.369858111591092	0.354612596878545	2.20520904029355	0.287156364041172
Gene51	0.134358066273203	0.134341832516483	0.136568669107719	0.128907715067362	0.134194285427652	0.131130099829295	1.71319633364775	0.138016835142233
Gene52	1.32373312336276	0.990866741156464	0.656984704200747	0.856103555237029	0.283750347547392	0.159207788427701	0.266824855030872	0.289823396079593
Gene53	1.33412109691023	0.235741694235102	0.240521552726022	0.236696005193748	0.244127019104032	0.251776536196207	0.23099125952601	0.246123117216392
Gene54	0.30612755706172	0.301565900153484	0.308849424602469	0.309131574927007	0.303882460642437	1.93047631089871	0.308922863065692	0.311532051778977
Gene55	0.684472035648656	0.625607829185911	0.619050552849725	0.640697500455725	0.627884117398255	0.636959978553651	0.590526306142157	0.600358630375102
Gene56	0.24466533481718	1.4385673892275	1.1949089094048	0.249671092813887	0.259080927452685	0.243947892197786	0.244302878063902	0.248337113538565
Gene57	0.323106734461367	0.298685426206063	0.312573498988495	0.32084396002413	2.18779599835567	0.302174030924437	0.330919998566023	0.301492668707103
Gene58	0.67715693591434	0.669240576618855	0.694490624317549	2.53240903151724	0.675446942940251	0.694833843033562	0.680386220203287	1.93337215218656
Gene59	0.100584798582988	0.0979860563567954	0.106113171747686	2.5291115658471	1.13881812166359	0.100293681721915	0.0997295690643683	1.36574477175505
Gene60	0.295861599688586	0.290735420455495	0.283242032990397	0.288637116195464	0.276659407972818	2.37026442667394	0.296906167654815	0.289661913492419
Gene61	0.145839685303813	0.148175160188608	0.147081195071054	3.1962876728114	0.152159245491704	1.98361072872917	0.24757226384442	0.151393134635444
Gene62	0.188720466825118	0.193456953127352	1.35773976086074	0.180661712133724	0.184116001960956	0.18598300952867	0.180980908486755	1.38422511964238
Gene63	0.149922635594833	0.144972216553138	0.146261026664169	1.59120974692314	0.148492909519507	2.49362257935565	0.153360586030295	0.146621597181287
Gene64	2.37902862244762	0.13817928604908	1.08549042302837	0.135995439518666	0.132888917592664	0.13279639303742	0.124111341553495	0.137471181287723
Gene65	1.70278324599994	1.3127524106123	1.34005648341181	1.25686264900451	1.34235379796141	1.35292720679837	1.39725211827236	1.34451559277421
Gene66	0.322011112186853	1.00273289844821	1.40651134268057	0.346513263927799	0.331188741161701	0.320552284726099	0.346230870869448	0.340212166966921
Gene67	0.184988213493047	0.184886748194074	0.187039514789165	0.187266136203182	0.185529236123334	0.180914879003081	0.323814998358294	0.183020788747847
Gene68	0.266661163588881	0.262789001029299	1.02239879522623	0.253190794332248	0.251604518131448	0.26314362164294	0.268726004383731	1.89208170860189
Gene69	0.233680144092581	0.244397979492086	0.239648429345474	0.323147934569272	0.230504789002628	0.245121503861674	0.239314768775087	0.244463491787952
Gene70	1.1676598433409	2.30103643892865	0.55961990596892	0.901381375147995	0.583208296991603	0.586035158097853	1.50423146448095	0.575202643079218
Gene71	0.232353996829265	0.113796128824554	0.117949370202925	1.11398453988055	0.118434270863133	0.115210357322554	0.11398525714684	0.114242531615739
Gene72	0.354733280946063	0.351942691129466	0.355768583868518	2.26450339454094	0.364437827111152	0.360004359823333	1.27301685194907	1.65526002428925
Gene73	0.374266942229571	0.371833034907865	0.357082499376409	0.385816395563092	2.18741152081198	2.0484173790607	0.364607096430302	3.40356348789716
Gene74	2.05291528200004	1.64199770430147	1.98852771155073	2.20932556521782	1.16248964782594	2.10436586539965	2.04537638249588	1.97677088966137
Gene75	0.275282330843078	0.256482991936339	0.935391561767481	0.274318999953986	0.261189217399758	2.09988144158519	0.267833969993033	0.265887324662933
Gene76	0.369968625624367	0.386225869425893	0.378735764931989	2.40091466830413	0.367248065935483	2.26777450146	0.37933979116832	0.369309810733823
Gene77	0.224178809428422	0.207034897509898	0.219116898271801	0.946767732586678	0.21270874920774	0.60929244886986	0.436223114942159	0.713895961773275
Gene78	0.159423978643514	0.163700869807585	0.158232564727747	0.155950090153637	0.16336993158947	0.158113452984334	0.154808973616756	0.163089815689727
Gene79	0.862809947482889	0.647390069793713	0.654721872105178	0.634793725722699	0.891934394281524	0.64676406021836	1.39284217399822	0.657745853285405
Gene80	0.477110369206035	0.122476319447805	0.119703435931953	0.117439947825494	0.123150667569023	0.123651525731721	0.127513329830113	0.119900450131486
Gene81	0.183482054457645	0.182467040888984	0.174780711953276	0.182263065852043	1.30324977601613	0.187761576480496	0.187152700359031	0.189584754494622
Gene82	0.39449929737349	0.394564308775359	0.386338251182564	0.429787981237489	0.404864414469011	0.397654986459441	0.392881516461881	0.371905247182922
Gene83	1.95945995289169	1.69643729514177	0.240346637063789	0.666772824518915	0.234376493431307	0.431850181875191	0.233013612581634	0.23974557377469
Gene84	0.645636231055528	0.649083868818477	2.64909487097696	0.62876422451792	0.962673106526108	0.612700671612549	0.658325959286753	0.962079501934383
Gene85	1.76749610454903	0.609294729566676	0.701752317101376	0.798387851757524	1.69814906314734	0.59389667741422	0.619730610335324	0.601126306719633
Gene86	0.596854056398266	0.160517761931801	1.29895355727019	1.49253848412205	2.82945965629227	0.15715840996602	0.161255537995155	0.161537015398667
Gene87	0.231242572876997	0.222732003449502	1.20310135983083	1.17107728884651	0.229620953554044	0.231589302819629	0.223689133345199	0.230709194596878
Gene88	0.176794261149561	0.174628712018216	0.179370338394594	0.825049292449565	0.171438219999789	0.17187893184616	1.54058685818258	0.176854402129612
Gene89	1.94513921077458	0.127555190370346	0.133305878969423	0.134505263935523	0.130821360795323	0.124713713296561	0.134380525070135	0.128517948433435
Gene90	0.614133692873394	0.599027350850767	0.63027374286649	0.55648052878738	0.619006993179127	0.589162067538599	3.38648875615606	2.41552174211867
Gene91	0.119146609058956	0.837240765563177	0.119416533081423	0.125516905423402	0.127417545259908	0.685751907602623	0.12466833219713	0.123540738295843
Gene92	0.306234353195325	0.304787494094195	0.294420943676226	0.301898942545908	0.315644777682814	0.31912726291574	1.30632837062445	0.330539601297268
Gene93	0.185957368637337	1.59885208680149	0.185040306132709	0.189991972411434	0.187655618578246	0.189465849955927	0.257276927842114	0.18704580922573
Gene94	0.244762089284988	1.73579671763777	0.24685741444126	0.255101731619878	0.962696442269899	0.25566266653416	0.250831719473185	0.248952396562178
Gene95	0.127038922349139	0.121828320431811	0.123221120921882	0.12579817111445	0.119638027480616	1.76931723678812	0.126058788290064	0.123646197401807
Gene96	0.29273350114907	0.307502650564865	0.281736008862303	0.267857928621893	0.284831118449699	0.28434547710218	2.46582247460799	0.279442977587674
Gene97	0.199993882933106	0.20567149447692	0.725813001294653	0.193013558471821	2.53856748469037	0.205980553908641	0.202043381329896	0.200345700867629
Gene98	1.21577349914258	0.120275095339631	0.121799839505249	0.691993588367594	0.122141639347214	0.124361918890722	0.122257049371219	0.117925824735835
Gene99	0.653395358369967	0.683267456727713	0.665131070664253	0.676670447645104	0.673343418823604	1.31890383607346	2.10701722765079	0.648454082325894
Gene100	0.243455002571314	2.43792478678944	1.56385755805347	0.259024746127217	0.245168691575265	0.239394639427284	2.88009568050438	0.241568225934691
Gene101	0.223086398671806	0.218601728645043	1.39002659280594	0.218857550425109	0.211046431863631	0.21130829560435	1.20008487621443	0.101109702540421
Gene102	0.235647368812423	0.241000413867437	0.228568180357438	0.240460888367941	0.235778998292937	1.16297686878786	0.232993611355796	0.246304070903146
Gene103	0.19520045637421	0.962453085980354	1.83746245689626	0.197663908846936	0.205410504564262	2.8358402242731	0.208304958627499	0.600833480722467
Gene104	1.27088492768638	0.135277894173114	0.135862786915394	1.23106030169528	0.487191697705459	3.14066533038364	0.144197502010732	0.139834191218851
Gene105	0.199861143984464	0.212106693674914	0.196743391259061	0.204466587103866	0.210606822474102	0.204346251847445	0.201699286549209	0.198007982224178
Gene106	0.0983475841803178	2.5605094197651	0.103056643768131	0.0981973587923456	0.101011381556186	0.0978748015805564	0.10073215995392	0.0991915455531322
Gene107	0.195234145303487	1.08412718929348	0.207298261861791	0.202739818897503	0.210472745760817	0.197503291251335	0.205850219168379	0.208856020167281
Gene108	0.222564231754603	0.220911303466922	0.220665639310694	0.218463321006685	0.81531125015106	0.218000528020226	0.219655762137733	1.48751463171307
Gene109	0.27583183275602	0.278960396219373	0.273282510155255	0.279559212949205	0.282692455351085	0.281679475394506	0.284061823948222	0.274805064140317
Gene110	0.2377784032903	0.238830702977519	0.242206270902794	0.241487404110961	0.242840747699653	0.476412791737886	0.239510043193986	0.248112152394373
Gene111	3.44468892364792	4.38600443908749	4.51348191859343	4.25763073308589	4.32510498863734	4.4093779760986	3.08814439419181	4.38732059597379
Gene112	0.171246218038937	0.170785011627415	0.167350300428376	0.169154467663566	1.79266151125682	0.173999029665925	0.179707661803911	0.175508161046411
Gene113	0.130327240059601	0.12984417533883	0.135367206341925	0.130257337264315	0.135311074413465	0.124976624695604	0.135502385480092	0.136845797683939
Gene114	0.305015342719271	0.297804797116786	0.293197824000084	0.275276497705715	0.305799227875831	0.291232247109963	1.91295746189099	0.297037000180177
Gene115	2.05945861613509	0.226315533880776	0.231970156810191	0.222920871043685	0.227966666493197	0.214621095306359	0.728976024482406	1.54554495343212
Gene116	0.247714588769447	0.201456123537402	0.2079027212133	0.193292061557836	0.209168611295743	0.191191587097738	0.208799255874825	0.209917374442996
Gene117	0.158827773355354	0.172246374379262	0.164349675495568	1.1365954035795	0.557361566651262	0.168518456435115	0.1630448112665	0.170032974633275
Gene118	0.176989985678682	0.174524822366492	0.178811174589422	0.173766234281905	0.17619473587228	0.179526476594324	0.177927356355695	0.175991612970636
Gene119	0.954850851322693	0.188988320411433	0.188152430339202	0.179024069613655	0.161512813544365	0.191051916120132	0.191750204692301	0.185278607760889
Gene120	0.277186339958376	0.275874415185413	0.276273597034566	0.275539096364256	0.269574642409246	0.26322078772978	0.266373853669755	0.286653877790214
Gene121	0.400055819273864	0.298457138421436	0.497929994564245	0.325457532760933	0.404147867202113	0.405395221599415	2.0494084686068	0.402491560714647
Gene122	0.47830855382113	0.453958591206277	0.488376247073258	1.78319471164131	0.477137748988298	0.445557415253279	0.466855372436161	0.480888541888753
Gene123	0.125328502565925	0.118031306354204	0.125307096916615	1.17644431793869	0.124239031864237	0.118334804654352	0.117285744018191	0.126156662992685
Gene124	0.239905391223936	0.14637348805279	1.45856106183831	0.237680651800797	0.236668077219925	0.24083879861372	1.45325036535604	0.234605306350295
Gene125	0.222314629489088	0.22352688904157	0.217215449039075	0.212916228712765	0.230118974796145	0.21042517188443	2.35014358175638	0.218160873516741
Gene126	1.32076361570052	0.129783153592405	0.13248183014429	0.130029977226373	0.128207007033417	0.12696053459341	0.132797953061198	0.134356513078223
Gene127	0.198808826689046	0.211224663899322	0.213374944853775	0.213667110034246	0.205509239377514	0.203443291878905	0.21073530890358	2.51737414330949
Gene128	0.119259797108409	0.121845073729725	0.114045844847303	0.121891980725784	0.112312689112145	0.113926202894108	0.126990088636155	0.1177401674355
Gene129	0.188933074899571	0.191920898667235	1.47241335747103	0.838474655246279	0.18950542416265	0.228907257944782	0.192192482183275	0.193647366381583
Gene130	0.1737852052426	0.174245306942544	1.00993757246843	0.17607961966362	0.183185441094728	1.90326558367377	0.20229601775728	1.89497899948855
Gene131	0.216214816841485	0.211437591124372	0.21198783802784	0.197401427105978	0.207717830068642	0.218922396838277	1.32750640701762	0.215226429216124
Gene132	0.0707773339685137	0.933449290706009	0.450095327952611	0.0985976526203434	0.0935359578197224	0.103699039846504	0.0983827089097998	2.38007968076816
Gene133	0.18496698480033	0.190141640003241	0.174300695448602	1.14919119923575	1.69854893987513	0.186168922501031	0.17998687581786	0.699437362168584
Gene134	0.485413209063638	0.507268788461982	0.540576523352499	0.499288354181035	0.843010965834093	0.506917799421625	0.506246139449797	0.517414284969881
Gene135	0.983993962883375	1.49718605129465	0.947565678280002	0.968027781450963	0.921037422913952	0.929005975527341	0.952973295036205	0.991026068799838
Gene136	0.377796248168818	0.367628003053047	0.393082606455469	0.389557891332365	0.37424355034325	0.398784407184737	0.396832391000218	0.395486202075191
Gene137	1.14221236754486	1.4327020572537	1.42109603111283	1.4860434742799	1.45000194592437	1.39938459508289	1.42759255632007	1.46334037726215
Gene138	0.120839968402392	0.125301348617928	0.12918009102	0.124120304869915	1.83593074854491	0.382156953819188	0.129116360576945	0.127835695343972
Gene139	0.216621006831572	0.216565687275854	0.200942833284036	0.784253601428645	0.204896277313842	0.660801462283179	0.343903261438468	0.201009102475914
Gene140	0.202112340397657	0.203804397404524	0.202240014362856	0.200987264680851	0.203929390514873	1.13806887470855	0.200857619206514	0.209298473269017
Gene141	0.218118938960151	0.961485914950854	0.218344276291869	0.213456940499191	1.48172172629751	0.215964164456254	0.999943006185479	1.60217990397737
Gene142	0.158468751014644	0.152089908719111	2.58468557840874	0.15103304275683	0.151132464483869	0.152824195498635	0.143717813755955	0.121796862992674
Gene143	0.116076186308527	0.117018534411265	0.110555363903967	0.117787361096492	0.119686478595306	0.0670923138452559	2.31395207896321	2.40116586823206
Gene144	0.628517715143967	0.275285124917981	0.274770151715361	0.278101997936764	0.292255611944346	0.280579550539526	0.868817772258305	0.284549446265436
Gene145	0.806690677285185	0.217838618256375	1.08562991974533	0.216605068571356	0.220476313672633	0.224340796968057	0.218688697410997	0.224114684649007
Gene146	0.43362923878709	0.4418774750149	0.596628087207881	0.447172544887976	0.435645265353333	0.443802831903124	0.588833509075129	0.451983942402315
Gene147	0.783041894629965	0.714997690870897	0.783491484141877	0.76536100441205	0.761368678152558	0.787677019624139	0.778742202756936	0.761004290102452
Gene148	0.505938134801868	2.12972762458241	0.481192890898783	0.506497762112473	0.506472300347898	0.517627008637589	0.497778834548548	1.45453179786443
Gene149	0.169234550689239	0.941433672610538	0.633699591369278	2.10893161387047	0.182355524073988	1.37602736833257	0.175593649246952	0.173180374319828
Gene150	0.630513205428758	1.67451949214258	0.98076178318241	0.642410576533451	0.620410011489267	0.638115207294281	0.622974335038186	0.609309308474663
Gene151	0.285457945527788	0.277100950960638	2.37071530791183	0.288644751386589	0.298092992111626	0.305943779434875	1.93647167496878	1.50923180894691
Gene152	0.356448964185855	0.350826240521072	0.217588949865975	0.342170616457339	0.34314442249884	0.362540980377211	0.348551021211995	0.839002452364635
Gene153	0.184732256680577	0.597837469681118	0.194028489523922	0.189327978766588	0.192538455468217	1.44971245478757	0.195606665193755	0.727551063704897
Gene154	0.76398887797618	0.127684475882562	0.124924080461878	0.127777723698542	0.124798051398501	1.57222236839796	0.126941175631886	0.127801938606905
Gene155	0.390075698460372	0.540290210229683	0.388544689502578	1.00958865457055	0.379492101244432	0.380257626554319	0.383506215975489	0.400708516137578
Gene156	0.33102465013887	0.523427173560325	0.341405875415796	1.05931490193228	0.352864574320624	0.353101071996266	0.33793718034198	0.339483569180689
Gene157	2.01888197229743	2.52946321731039	1.70521896314168	0.124423361151278	0.121360561379637	0.119551550291241	0.316922780310114	0.121935839643612
Gene158	0.423836087895504	0.42855261979019	0.448043802968875	0.448083038101074	0.458563427871702	0.423829366318186	0.442527047133393	1.86996460027396
Gene159	0.0944493957846539	0.0981988507357162	0.0983899048590975	0.0949225931438629	2.29948144985467	0.287545574863935	0.476096752800993	1.57228599532242
Gene160	0.190010067381099	0.683577945353753	0.149958597547971	0.83246886006017	0.15179607064507	0.154308758025743	0.157431857424185	1.62253766899402
Gene161	0.16741435090354	0.64463771171998	1.11737001040896	2.84834687488137	0.162543657318218	0.17345522067057	0.162188164081364	0.163992614124153
Gene162	2.43827126912452	0.333267261547521	0.321963865794489	0.342217273540194	0.341785294011853	0.335571818279848	0.316171898969407	0.317358719642223
Gene163	0.365364751866956	0.35570768793025	0.343264128974207	0.348740432227637	0.359139067014597	0.35065919940975	0.338641165878172	0.351395181552658
Gene164	0.711876830263105	0.124879368785478	0.133864191259845	0.207597332016793	0.12720628965103	0.122007454761417	0.128822262204278	0.130399976549955
Gene165	1.95769514441801	0.146759182161933	0.272315107723397	0.273754570661168	0.268736631651577	0.274068141062397	0.948599947493157	0.263258847898941
Gene166	0.156208940011198	0.159945390483722	0.153348958418137	0.154197270611845	0.539183515229889	0.155789977502128	0.151715611868116	0.152994944624416
Gene167	1.74508687363474	2.95451751452065	0.37285993886293	2.03708513281356	0.277238622027839	0.370966230194627	0.354643925543793	0.378101272924499
Gene168	0.132363424433534	1.75573180404559	1.47042499096569	0.136325745993669	0.130665386077509	0.131085273827508	0.13432241084468	0.141966999952297
Gene169	2.54940947455358	0.230419363486198	2.36322675217267	0.223383082801949	0.217171479140665	0.232631465958839	1.2707783760332	0.234501806198128
Gene170	0.415816140715448	0.132577388015384	0.136709238953822	0.135113743332973	0.127795705474419	0.136276755505166	0.132257898152586	0.129681600445467
Gene171	0.148551115934444	0.151425634131535	0.147112013392787	0.149595763155269	0.149434112613436	0.101968106639385	0.157663622315815	0.923920574276326
Gene172	0.307354856600799	0.842585522428501	0.308364109756745	0.295550059975206	0.309218456961409	0.317646453776188	0.37287540112699	0.295012621829909
Gene173	0.377988729925916	0.406639014339805	0.385972828305285	0.371065484298097	0.377618920905789	0.197937972963781	0.374136137987378	0.51130761310192
Gene174	0.310291621024315	0.594749120408319	0.622472550414386	0.59558694437514	0.889718597680225	0.565778639514372	0.572628812268695	0.58678042948292
Gene175	0.225734154794059	0.230318497556496	0.225848865324268	0.235684596464841	0.240535437182821	0.23666726313876	0.230948620539915	0.228250421800546
Gene176	0.336714019937675	0.343961947537191	0.894667267357062	0.340684781691079	0.339448403974998	0.345810483975659	0.332559689860006	0.352227236527123
Gene177	0.151459314493198	0.550340141808797	1.62096296965293	0.149780293562255	0.154483801542381	0.152670106174239	0.14999722453575	0.149012576452614
Gene178	0.278254482298346	0.282983117887303	0.284606097117766	2.34767782917786	0.280781106395024	0.281103721734962	0.277565187338537	0.275888231054111
Gene179	0.505001766534726	0.261166023471099	1.23533622686329	1.57157036108012	0.265860590493195	0.249290598152705	0.244196327157279	0.259982435100807
Gene180	3.85231149095264	1.69492855085943	0.200957331264682	0.162286245929273	0.163639198681992	0.114625066600342	0.166823218225852	0.160645147748618
Gene181	0.496633388506004	0.918971461784401	0.487263204874309	0.474292338665356	0.485950121310556	3.41953249355693	0.481028634073611	0.483719706850868
Gene182	0.168395874576813	0.911493000455548	0.165250637686663	0.170364055963	0.161223993565035	0.167321943860145	1.28490696142864	0.157537066511816
Gene183	0.194004642457048	0.193425502494951	0.198219657498513	0.187853152817678	0.563965179716913	0.191361422065817	0.192322113435131	0.195377684964108
Gene184	0.143225823226937	0.134065556781099	0.136581187546096	0.135385589708809	0.142489071362919	0.138454850234337	0.63908604897026	0.133938253822815
Gene185	0.220196814224497	0.215136446650552	0.215595375029345	0.209932423418383	0.21061693296064	0.204778305554446	0.21350978724394	0.219846975638216
Gene186	0.160341830264694	0.18377914283152	1.7579269593687	2.39658770549188	0.172253335014456	1.55963784798033	0.178136039052049	0.171178310174738
Gene187	0.13461183554949	0.131846390305463	1.44593446468258	0.14061110333941	0.139168026355191	0.129567955418418	0.135123171755933	0.129576555503969
Gene188	0.09324869672126	0.0929890155960408	0.0912274698713379	0.0937224660925345	1.69893841111175	0.0890542480017045	0.096628774750036	0.806357095521911
Gene189	0.224242109811005	0.221887394759567	0.217680152148039	0.219106852535778	0.217770636082749	0.22315110644689	1.54312085027001	0.222723332681157
Gene190	0.54855944833858	0.422134400925571	1.87196924549229	0.41606005573489	0.404028970112635	0.424594691343584	0.420750980229831	1.2684128071585
Gene191	0.101735223372887	0.0969366250966094	0.0987588604997833	0.100495211037177	0.100757014416374	1.14769126932494	0.103805693277094	0.0965196482774205
Gene192	0.144713003263249	1.9567846914041	1.66267681004271	0.14022285057888	0.135488141371491	0.132289582356454	0.944362100166297	0.143417497165781
Gene193	0.168641986329043	0.158603536138469	0.164136735786738	0.166860200500072	0.173064543081262	0.168005446140798	0.175259815739711	2.18551320571365
Gene194	0.498145459430981	0.467796248237091	0.470366899507452	0.470098592534628	0.457126732193772	0.474526297590265	0.324413816002813	0.462341545747956
Gene195	0.16164717918033	0.865163124323596	0.876706857957476	0.160841093907631	0.157126089007524	0.166328278035859	0.160331041570269	0.459896425105479
Gene196	0.259850729645788	0.245306012190866	0.254081306896628	0.255837845153292	3.8610972802689	0.261128266570796	0.282187675064988	1.85745693466226
Gene197	0.766075312747904	0.339746793270411	0.326821004757885	0.336968455775379	0.326367864193234	0.323550477456769	0.337438584437325	0.829086536048495
Gene198	0.158226677806823	0.114373979418361	0.112631610109135	0.113192601471155	0.108481490427663	2.87464952091978	0.113308790337281	0.107573984260508
Gene199	0.160886137228062	0.15879149973888	0.159487779397085	0.164368527734064	0.154128215302298	0.160748383105389	0.154500932426561	0.166648305793629
Gene200	0.126905075726866	0.127226891260692	0.127314626167551	0.130736916864954	0.131779396875148	0.128169350142442	0.127516122609036	2.06770696236656
Gene201	0.132838958726354	0.141007527891302	0.138125063660333	0.14035231407812	0.13496816047303	0.13476766321988	0.147643483424967	0.138282120610821
